rgvC,XK6JV8_OP-A,[360],"[{'text': 'hi welcome to sympathy swim calm today', 'start': 14.46, 'duration': 4.9}, {'text': ""we're here at the British swimming hero"", 'start': 17.71, 'duration': 4.11}, {'text': ""store hosted by British Gas so let's go"", 'start': 19.36, 'duration': 5.059}, {'text': 'and take a look inside', 'start': 21.82, 'duration': 2.599}, {'text': ""well I mean you know I take my hat's off"", 'start': 31.59, 'duration': 4.84}, {'text': 'to the ocean Association British women', 'start': 33.94, 'duration': 4.2}, {'text': ""and I'm their partner British Gas"", 'start': 36.43, 'duration': 3.78}, {'text': ""because you know for a long time we've"", 'start': 38.14, 'duration': 3.84}, {'text': 'been looking at getting kids in the', 'start': 40.21, 'duration': 3.72}, {'text': ""water and I just think it's it's a"", 'start': 41.98, 'duration': 4.86}, {'text': 'fantastic opportunity to get 200 kids in', 'start': 43.93, 'duration': 6.48}, {'text': 'the water for a couple of hours with our', 'start': 46.84, 'duration': 5.88}, {'text': 'brilliant GB Olympians from all', 'start': 50.41, 'duration': 20.54}, {'text': 'different aquatic discipline and I did', 'start': 52.72, 'duration': 20.969}, {'text': 'when my mum asked me to do this I said', 'start': 70.95, 'duration': 5.309}, {'text': 'yes', 'start': 73.689, 'duration': 2.57}, {'text': 'everybody starts at the grassroots at', 'start': 90.759, 'duration': 4.271}, {'text': ""the basics and we've taken the kids into"", 'start': 93.319, 'duration': 3.09}, {'text': ""that we've had a 20-minute block with"", 'start': 95.03, 'duration': 3.06}, {'text': ""them and within that 20 minutes we've"", 'start': 96.409, 'duration': 3.841}, {'text': 'figured out how to do 4 jumps in a', 'start': 98.09, 'duration': 4.83}, {'text': 'straight position basics really the', 'start': 100.25, 'duration': 4.229}, {'text': 'basics of driving with what we can do', 'start': 102.92, 'duration': 3.96}, {'text': ""here so yes it's been really really fun"", 'start': 104.479, 'duration': 4.71}, {'text': ""yeah I've enjoyed working with younger"", 'start': 106.88, 'duration': 4.26}, {'text': ""kids and seeing their faces when they're"", 'start': 109.189, 'duration': 3.901}, {'text': 'doing some some of the fun activities', 'start': 111.14, 'duration': 4.319}, {'text': ""with us that's been really good I think"", 'start': 113.09, 'duration': 3.389}, {'text': 'whenever you get a group of athletes', 'start': 115.459, 'duration': 2.7}, {'text': 'down like like ones that are here today', 'start': 116.479, 'duration': 5.49}, {'text': ""just the highest quality the kids can't"", 'start': 118.159, 'duration': 5.16}, {'text': 'help but be inspired by that and when', 'start': 121.969, 'duration': 3.481}, {'text': 'they see what they do and then try it', 'start': 123.319, 'duration': 4.14}, {'text': 'themselves and perhaps see how difficult', 'start': 125.45, 'duration': 5.279}, {'text': 'it can be I think that really inspires', 'start': 127.459, 'duration': 6.351}, {'text': 'them to kind of push on and', 'start': 130.729, 'duration': 3.081}, {'text': 'so we have part two of our day with the', 'start': 150.05, 'duration': 5.17}, {'text': ""hero's Olympian swim tour and we're here"", 'start': 152.52, 'duration': 4.38}, {'text': 'at the park club in Acton where', 'start': 155.22, 'duration': 3.18}, {'text': 'registration for the second part of our', 'start': 156.9, 'duration': 3.54}, {'text': ""day is taking place behind us so let's"", 'start': 158.4, 'duration': 4.64}, {'text': 'go and take a look around', 'start': 160.44, 'duration': 2.6}, {'text': 'and we knew that you know the legacy of', 'start': 170.56, 'duration': 4.17}, {'text': 'the Olympic Games is about inspiring', 'start': 173.35, 'duration': 3.45}, {'text': ""children and we knew that we've got a"", 'start': 174.73, 'duration': 4.44}, {'text': 'whole bunch of amazing athletes who are', 'start': 176.8, 'duration': 3.54}, {'text': 'going to compete in the games and we', 'start': 179.17, 'duration': 3.3}, {'text': 'wanted to give kids the opportunity to', 'start': 180.34, 'duration': 3.93}, {'text': 'meet them to interact with them have a', 'start': 182.47, 'duration': 3.78}, {'text': 'chance to swim with them and hopefully', 'start': 184.27, 'duration': 3.93}, {'text': ""go in and continue swimming we'll take"", 'start': 186.25, 'duration': 4.739}, {'text': ""up her and you've aquatic school I got"", 'start': 188.2, 'duration': 4.23}, {'text': ""interested in I've got two older sisters"", 'start': 190.989, 'duration': 3.271}, {'text': 'my mum and dad just basically took me', 'start': 192.43, 'duration': 4.11}, {'text': 'along as a life skill and just went from', 'start': 194.26, 'duration': 4.559}, {'text': 'there really I actually loved it mines', 'start': 196.54, 'duration': 3.69}, {'text': 'exactly the same older brother and', 'start': 198.819, 'duration': 3.0}, {'text': 'sister both swam so it was just', 'start': 200.23, 'duration': 3.75}, {'text': 'something that we kind of followed into', 'start': 201.819, 'duration': 4.2}, {'text': 'and it was more of a social thing as', 'start': 203.98, 'duration': 3.45}, {'text': 'well when I got there really enjoyed', 'start': 206.019, 'duration': 2.911}, {'text': 'going swimming with all my friends I', 'start': 207.43, 'duration': 3.21}, {'text': 'just really loved it and took it from', 'start': 208.93, 'duration': 4.14}, {'text': 'there and I would say get involved in a', 'start': 210.64, 'duration': 4.92}, {'text': 'club like for me I had so much fun being', 'start': 213.07, 'duration': 4.53}, {'text': 'part of a club I made so many friends I', 'start': 215.56, 'duration': 3.54}, {'text': 'learned better technique I learned', 'start': 217.6, 'duration': 3.359}, {'text': 'everything that I needed to but had fun', 'start': 219.1, 'duration': 3.63}, {'text': 'at the same time and it was definitely', 'start': 220.959, 'duration': 4.321}, {'text': ""the right path for me yeah I'd say the"", 'start': 222.73, 'duration': 4.41}, {'text': ""same it's about enjoying it as much as"", 'start': 225.28, 'duration': 3.72}, {'text': 'you can as well so going to a club', 'start': 227.14, 'duration': 3.36}, {'text': 'meeting all new friends and stuff and', 'start': 229.0, 'duration': 2.73}, {'text': ""just giving it a go I think's really"", 'start': 230.5, 'duration': 3.03}, {'text': ""important don't be scared about it just"", 'start': 231.73, 'duration': 3.87}, {'text': 'go to your local club owner and just', 'start': 233.53, 'duration': 5.03}, {'text': 'give it a go and enjoy it', 'start': 235.6, 'duration': 2.96}, {'text': 'so things are coming to a close here at', 'start': 246.36, 'duration': 4.29}, {'text': ""the Olympic Swim heroes tour we've met"", 'start': 248.61, 'duration': 4.59}, {'text': 'some fantastic Olympians very successful', 'start': 250.65, 'duration': 3.93}, {'text': 'swimmers and also met some amazing', 'start': 253.2, 'duration': 3.36}, {'text': 'families who have got involved as well', 'start': 254.58, 'duration': 3.93}, {'text': ""don't forget you can get in touch with"", 'start': 256.56, 'duration': 5.37}, {'text': 'us at WWF simply swim comm or you can', 'start': 258.51, 'duration': 5.25}, {'text': 'tweet us and Facebook us that simply', 'start': 261.93, 'duration': 7.05}, {'text': ""swimming UK it's been absolutely amazing"", 'start': 263.76, 'duration': 7.68}, {'text': 'meeting all the Olympians was really', 'start': 268.98, 'duration': 5.16}, {'text': 'cool and really special like', 'start': 271.44, 'duration': 6.02}, {'text': 'once-in-a-lifetime experience', 'start': 274.14, 'duration': 3.32}]"
xsvC,XRQfzuE5R-A,"[1, 25]",
pAvC,0ysNqmUZxT8,"[11, 62, 341, 642]",
23vC,1-9dMMBAyVc,"[2, 62]",
qBvC,10Z_dND0aT0,"[0, 27, 714]",
RYvC,17OdeZIgdDQ,"[3, 4, 13, 41]",
cxvC,1HUwOPohL5A,"[0, 1, 159, 337, 2326]",
nDvC,Pm4AdD4W31I,[39],"[{'text': ""today I'm going to be showing you a lip"", 'start': 0.0, 'duration': 6.33}, {'text': 'sugar scrub that I use every other week', 'start': 3.09, 'duration': 5.28}, {'text': 'with the tip that I told you in my', 'start': 6.33, 'duration': 6.5}, {'text': 'previous video now sugar is an exfoliant', 'start': 8.37, 'duration': 8.009}, {'text': 'so it will help you brush away the dead', 'start': 12.83, 'duration': 6.55}, {'text': ""skin cells that are around your lip it's"", 'start': 16.379, 'duration': 6.631}, {'text': 'easy and it is pretty good too okay what', 'start': 19.38, 'duration': 5.069}, {'text': ""you're going to need is you're going to"", 'start': 23.01, 'duration': 7.62}, {'text': 'need extra virgin olive oil start brown', 'start': 24.449, 'duration': 15.061}, {'text': 'sugar a tray to mix one tablespoon', 'start': 30.63, 'duration': 15.21}, {'text': ""folder and 1 teaspoon holder what you're"", 'start': 39.51, 'duration': 8.15}, {'text': ""going to do is you're going to take one"", 'start': 45.84, 'duration': 7.039}, {'text': 'tablespoon of extra virgin olive oil', 'start': 47.66, 'duration': 8.35}, {'text': ""pour it into your mixture which I've"", 'start': 52.879, 'duration': 7.061}, {'text': ""already done you're going to take one"", 'start': 56.01, 'duration': 7.2}, {'text': 'teaspoon of brown sugar make sure you', 'start': 59.94, 'duration': 5.91}, {'text': 'pack it in there and then take it out', 'start': 63.21, 'duration': 4.199}, {'text': 'just kind of give it a little tap and', 'start': 65.85, 'duration': 4.379}, {'text': ""just use your finger okay don't use your"", 'start': 67.409, 'duration': 5.551}, {'text': ""finger I'm sorry make sure you don't use"", 'start': 70.229, 'duration': 4.741}, {'text': 'your finger use like a spoon to take it', 'start': 72.96, 'duration': 3.81}, {'text': ""out okay then you're going to use a"", 'start': 74.97, 'duration': 4.64}, {'text': ""spoon and you're going to kind of just"", 'start': 76.77, 'duration': 5.88}, {'text': 'blend it all in there mix it make sure', 'start': 79.61, 'duration': 7.66}, {'text': 'you kind of Pat it down as dark brown', 'start': 82.65, 'duration': 6.45}, {'text': 'sugar tends to stick so you want to make', 'start': 87.27, 'duration': 4.32}, {'text': 'sure you pat it down and you mix it well', 'start': 89.1, 'duration': 5.58}, {'text': 'with the extra virgin olive oil once', 'start': 91.59, 'duration': 4.83}, {'text': ""it's done it will look like something"", 'start': 94.68, 'duration': 4.2}, {'text': 'like this if you can see it on there', 'start': 96.42, 'duration': 5.46}, {'text': ""without me dripping it okay once it's"", 'start': 98.88, 'duration': 6.57}, {'text': ""done if you're going to keep it make"", 'start': 101.88, 'duration': 6.419}, {'text': 'sure you use a q-tip to apply on your', 'start': 105.45, 'duration': 6.959}, {'text': 'list and homemade beauty products do not', 'start': 108.299, 'duration': 7.171}, {'text': 'contain any preservatives and they only', 'start': 112.409, 'duration': 6.06}, {'text': 'have a shelf life of about two weeks so', 'start': 115.47, 'duration': 4.92}, {'text': 'make sure to refrigerate it so once', 'start': 118.469, 'duration': 3.36}, {'text': ""you're done with this you're gonna put"", 'start': 120.39, 'duration': 4.56}, {'text': 'it into a jar put the date on it so you', 'start': 121.829, 'duration': 4.491}, {'text': ""don't forget"", 'start': 124.95, 'duration': 3.14}, {'text': 'after two weeks that you have it on the', 'start': 126.32, 'duration': 3.75}, {'text': 'roof it in the refrigerator you can get', 'start': 128.09, 'duration': 3.63}, {'text': ""rid of it that's an easy way that I do"", 'start': 130.07, 'duration': 3.24}, {'text': ""it but since i'm not going to keep this"", 'start': 131.72, 'duration': 4.05}, {'text': ""one I'm just doing this one just to show"", 'start': 133.31, 'duration': 4.32}, {'text': ""you i'm just going to go ahead and use"", 'start': 135.77, 'duration': 5.06}, {'text': 'my finger but normally I use a q-tip', 'start': 137.63, 'duration': 7.32}, {'text': ""what I'm going to do is debit credit get"", 'start': 140.83, 'duration': 7.51}, {'text': 'the salt and you want to make sure that', 'start': 144.95, 'duration': 7.95}, {'text': 'is kind of like coarse sand if you know', 'start': 148.34, 'duration': 6.99}, {'text': ""what sand kind of feels like it's going"", 'start': 152.9, 'duration': 4.37}, {'text': 'to kind of feel like that a little bit', 'start': 155.33, 'duration': 4.97}, {'text': ""okay so you're going to grab it and"", 'start': 157.27, 'duration': 10.75}, {'text': 'apply it all over your lip area rubbing', 'start': 160.3, 'duration': 13.0}, {'text': 'it gently to flake away all the dead', 'start': 168.02, 'duration': 10.77}, {'text': 'skin cells basically all the dry spots', 'start': 173.3, 'duration': 12.21}, {'text': 'that you have okay a little bit more on', 'start': 178.79, 'duration': 12.08}, {'text': ""the top and it's okay if you good a"", 'start': 185.51, 'duration': 8.67}, {'text': 'little bit in your mouth this is sugar', 'start': 190.87, 'duration': 7.48}, {'text': ""and it tastes good okay what you're"", 'start': 194.18, 'duration': 5.4}, {'text': ""going to do is you're going to use your"", 'start': 198.35, 'duration': 3.93}, {'text': ""towel okay you're going to dab your"", 'start': 199.58, 'duration': 6.09}, {'text': 'towel into warm water using your index', 'start': 202.28, 'duration': 8.16}, {'text': 'finger grab your towel Bev it in warm', 'start': 205.67, 'duration': 12.569}, {'text': 'water okay and remove everything from', 'start': 210.44, 'duration': 10.34}, {'text': 'your lips', 'start': 218.239, 'duration': 2.541}, {'text': 'okay with the other side of the towel', 'start': 225.33, 'duration': 9.99}, {'text': 'you can pat it down and draw it after', 'start': 228.17, 'duration': 8.8}, {'text': ""you're done with the lip scrub make sure"", 'start': 235.32, 'duration': 4.53}, {'text': 'that you use any lip moisturizer that', 'start': 236.97, 'duration': 4.89}, {'text': 'you have for your lip make sure it', 'start': 239.85, 'duration': 4.35}, {'text': ""doesn't contain camphor I hope I'm"", 'start': 241.86, 'duration': 4.5}, {'text': 'pronouncing that right because that', 'start': 244.2, 'duration': 4.29}, {'text': 'would irritate your lips you can only', 'start': 246.36, 'duration': 5.79}, {'text': 'use that when necessary okay after this', 'start': 248.49, 'duration': 6.15}, {'text': 'lift sugar scrub I normally use my', 'start': 252.15, 'duration': 4.98}, {'text': 'blistex lip infusion moisture splash', 'start': 254.64, 'duration': 6.659}, {'text': 'which contains a lip protectant and a', 'start': 257.13, 'duration': 7.11}, {'text': 'sunscreen use it right under any', 'start': 261.299, 'duration': 8.311}, {'text': ""lipstick that you have and it's best to"", 'start': 264.24, 'duration': 9.48}, {'text': 'do this lip scrub at night as you can', 'start': 269.61, 'duration': 9.0}, {'text': 'just apply the moisturizer and kind of', 'start': 273.72, 'duration': 11.04}, {'text': ""just let your lips rest and you'll have"", 'start': 278.61, 'duration': 9.2}, {'text': ""soft lips and then you're going to be"", 'start': 284.76, 'duration': 6.29}, {'text': ""doing the same thing I'm doing right now"", 'start': 287.81, 'duration': 8.2}, {'text': ""now remember don't over use a lip sugar"", 'start': 291.05, 'duration': 8.19}, {'text': 'scrub using it too much can often', 'start': 296.01, 'duration': 7.53}, {'text': 'exacerbate your lips and even make it', 'start': 299.24, 'duration': 8.89}, {'text': 'even crack even more just use it once a', 'start': 303.54, 'duration': 7.08}, {'text': 'week and apply lip moisturizer for the', 'start': 308.13, 'duration': 4.95}, {'text': 'rest of the week hopefully this lip', 'start': 310.62, 'duration': 5.58}, {'text': 'sugar scrub you want joy as much as I do', 'start': 313.08, 'duration': 7.29}, {'text': 'um it was taught to me by my grandma i', 'start': 316.2, 'duration': 6.9}, {'text': 'bought the tip in the previous video you', 'start': 320.37, 'duration': 5.25}, {'text': ""gotta love grandma's don't you okay"", 'start': 323.1, 'duration': 5.67}, {'text': 'hopefully this this helped and enjoy', 'start': 325.62, 'duration': 5.46}, {'text': ""please leave me a comment and don't"", 'start': 328.77, 'duration': 6.44}, {'text': 'forget to subscribe thanks bye', 'start': 331.08, 'duration': 4.13}]"
OLvC,1lexJ1De2Ck,[14],
CLvC,wmrFgWrZMKI,"[0, 93, 102]",
mvvC,3lBVcwpypPg,"[3, 4]",
SrvC,pKW2vD2MiEc,[21],"[{'text': 'smarter and more user-friendly than ever', 'start': 6.299, 'duration': 7.121}, {'text': 'before our mobile devices have evolved', 'start': 9.25, 'duration': 7.68}, {'text': 'from simple communicators into workmates', 'start': 13.42, 'duration': 8.339}, {'text': 'memory keepers and entertainers one', 'start': 16.93, 'duration': 7.73}, {'text': 'company has been there from the start', 'start': 21.759, 'duration': 7.441}, {'text': 'anticipating market needs leading retail', 'start': 24.66, 'duration': 9.25}, {'text': 'trends and maximizing opportunities to', 'start': 29.2, 'duration': 7.94}, {'text': 'achieve remarkable growth that company', 'start': 33.91, 'duration': 6.47}, {'text': 'Glenn tell', 'start': 37.14, 'duration': 3.24}, {'text': 'our evolution from a single storefront', 'start': 41.039, 'duration': 4.98}, {'text': ""to Canada's leading mobile phone"", 'start': 43.92, 'duration': 5.22}, {'text': 'retailer is based on hardwork bold', 'start': 46.019, 'duration': 6.77}, {'text': 'decisions and entrepreneurial spirit', 'start': 49.14, 'duration': 6.66}, {'text': ""when Rogers launched Canada's first"", 'start': 52.789, 'duration': 5.26}, {'text': 'cellular network we seized the', 'start': 55.8, 'duration': 5.759}, {'text': 'opportunity opening speedy cell tell one', 'start': 58.049, 'duration': 7.371}, {'text': 'of the original can tell service centers', 'start': 61.559, 'duration': 7.471}, {'text': 'it was a savvy move that saw speedy cell', 'start': 65.42, 'duration': 5.89}, {'text': 'tell ride an unprecedented wave of', 'start': 69.03, 'duration': 6.36}, {'text': 'success our purchase of Glen air', 'start': 71.31, 'duration': 6.75}, {'text': 'electronics catapulted us to become one', 'start': 75.39, 'duration': 5.67}, {'text': 'of the largest providers of radio paging', 'start': 78.06, 'duration': 6.199}, {'text': 'and cellular services in Canada', 'start': 81.06, 'duration': 5.97}, {'text': 'speedy cell tel was eventually sold to', 'start': 84.259, 'duration': 5.411}, {'text': 'Rogers in a deal that allowed us to', 'start': 87.03, 'duration': 5.399}, {'text': 'offer Rogers products and services while', 'start': 89.67, 'duration': 5.69}, {'text': 'partnering with other cellular providers', 'start': 92.429, 'duration': 5.94}, {'text': 'enabling us to provide a new customer', 'start': 95.36, 'duration': 7.929}, {'text': 'experience the freedom of choice choice', 'start': 98.369, 'duration': 7.56}, {'text': 'of the best networks the best devices', 'start': 103.289, 'duration': 6.661}, {'text': 'and the best plans all combined with the', 'start': 105.929, 'duration': 8.42}, {'text': 'best wireless expertise in the industry', 'start': 109.95, 'duration': 4.399}, {'text': 'in 1997 we realized that vision by', 'start': 115.409, 'duration': 7.031}, {'text': 'opening the first wireless wave store in', 'start': 120.04, 'duration': 8.219}, {'text': 'Burnaby BC the concept took off and soon', 'start': 122.44, 'duration': 7.62}, {'text': 'we expanded that model with our', 'start': 128.259, 'duration': 4.051}, {'text': 'acquisition of tea booth Wireless and', 'start': 130.06, 'duration': 4.8}, {'text': 'the launch of our Wireless kiosks in', 'start': 132.31, 'duration': 6.929}, {'text': 'Costco stores across Canada growth has', 'start': 134.86, 'duration': 6.33}, {'text': 'also come through new partnerships', 'start': 139.239, 'duration': 5.281}, {'text': 'operating sales and service kiosks under', 'start': 141.19, 'duration': 6.54}, {'text': 'the target mobile banner Glenn tel has', 'start': 144.52, 'duration': 5.55}, {'text': 'also initiated an international growth', 'start': 147.73, 'duration': 4.8}, {'text': 'strategy by acquiring Diamond Wireless', 'start': 150.07, 'duration': 4.68}, {'text': 'an American mall based retailer', 'start': 152.53, 'duration': 5.13}, {'text': 'we then strengthened our US presence by', 'start': 154.75, 'duration': 7.38}, {'text': 'acquiring Wireless so our acquisition of', 'start': 157.66, 'duration': 6.69}, {'text': 'all phones has made us the largest', 'start': 162.13, 'duration': 4.53}, {'text': 'independent mobile retailer in Australia', 'start': 164.35, 'duration': 4.98}, {'text': ""we're now expanding that reach by"", 'start': 166.66, 'duration': 4.92}, {'text': 'opening additional all phone stores in', 'start': 169.33, 'duration': 4.65}, {'text': 'the Philippines providing Glen tel with', 'start': 171.58, 'duration': 5.12}, {'text': 'an important gateway to the Asian market', 'start': 173.98, 'duration': 5.19}, {'text': 'with thousands of employees and', 'start': 176.7, 'duration': 5.02}, {'text': 'associates around the world we remain', 'start': 179.17, 'duration': 6.17}, {'text': 'true to our three core values quality', 'start': 181.72, 'duration': 8.609}, {'text': 'service and integrity these values form', 'start': 185.34, 'duration': 7.09}, {'text': ""the cornerstones of Glen's health and"", 'start': 190.329, 'duration': 4.951}, {'text': 'are brought to life each day by the most', 'start': 192.43, 'duration': 5.96}, {'text': 'dedicated team in the industry our', 'start': 195.28, 'duration': 5.97}, {'text': 'award-winning training programs set us', 'start': 198.39, 'duration': 5.92}, {'text': 'apart equipping our sales teams to', 'start': 201.25, 'duration': 5.34}, {'text': 'deliver a truly remarkable customer', 'start': 204.31, 'duration': 4.14}, {'text': 'experience', 'start': 206.59, 'duration': 4.44}, {'text': 'Glenn tell is also committed to giving', 'start': 208.45, 'duration': 4.77}, {'text': ""back to our communities and we're"", 'start': 211.03, 'duration': 3.989}, {'text': 'passionate about developing and', 'start': 213.22, 'duration': 4.08}, {'text': 'supporting programs that actively', 'start': 215.019, 'duration': 5.781}, {'text': 'respond to the needs of others', 'start': 217.3, 'duration': 6.71}, {'text': ""looking ahead there's still more to come"", 'start': 220.8, 'duration': 5.71}, {'text': ""we're positioned to broaden our"", 'start': 224.01, 'duration': 4.32}, {'text': 'footprint through organic growth', 'start': 226.51, 'duration': 4.83}, {'text': 'franchise opportunities and additional', 'start': 228.33, 'duration': 5.98}, {'text': 'acquisitions the depth of our', 'start': 231.34, 'duration': 5.34}, {'text': 'partnerships is providing excellent', 'start': 234.31, 'duration': 4.89}, {'text': 'growth potential and our retail', 'start': 236.68, 'duration': 4.32}, {'text': 'management services strategy is', 'start': 239.2, 'duration': 4.2}, {'text': 'capturing market share by leveraging', 'start': 241.0, 'duration': 4.86}, {'text': 'existing customer loyalties and buying', 'start': 243.4, 'duration': 9.559}, {'text': 'habits as the wireless industry evolves', 'start': 245.86, 'duration': 10.14}, {'text': 'we are poised to take advantage of', 'start': 252.959, 'duration': 6.761}, {'text': 'future opportunities consumers are', 'start': 256.0, 'duration': 5.34}, {'text': 'embracing smartphones at an', 'start': 259.72, 'duration': 4.259}, {'text': ""unprecedented rate and today's lightning"", 'start': 261.34, 'duration': 5.34}, {'text': 'fast networks are offering faster speeds', 'start': 263.979, 'duration': 6.331}, {'text': 'and faster feeds enabling wireless', 'start': 266.68, 'duration': 5.91}, {'text': 'solution providers to envision and', 'start': 270.31, 'duration': 4.919}, {'text': 'develop customer experiences never', 'start': 272.59, 'duration': 6.27}, {'text': 'before thought possible throughout this', 'start': 275.229, 'duration': 6.831}, {'text': 'evolution one thing remains constant', 'start': 278.86, 'duration': 6.15}, {'text': 'with our track record of remarkable', 'start': 282.06, 'duration': 5.8}, {'text': 'vision and growth outstanding customer', 'start': 285.01, 'duration': 6.24}, {'text': 'service and strong long-term', 'start': 287.86, 'duration': 6.869}, {'text': 'partnerships Glenn tell is positioned', 'start': 291.25, 'duration': 5.28}, {'text': 'for growth', 'start': 294.729, 'duration': 5.471}, {'text': 'we are building today for tomorrow and', 'start': 296.53, 'duration': 6.4}, {'text': 'forging a future that is brighter and', 'start': 300.2, 'duration': 5.87}, {'text': 'stronger than ever', 'start': 302.93, 'duration': 3.14}]"
