Ibf6,YDpwy5JYAP4,"[39, 207, 393]","[{'text': 'hey guys so I just got back from target', 'start': 1.31, 'duration': 5.56}, {'text': 'and Ulta i did a little drugstore makeup', 'start': 4.71, 'duration': 4.41}, {'text': 'shopping so before I put everything away', 'start': 6.87, 'duration': 4.2}, {'text': ""i'm going to show you guys what I got"", 'start': 9.12, 'duration': 4.11}, {'text': 'and do a haul for you so actually the', 'start': 11.07, 'duration': 3.96}, {'text': 'only beauty related thing I got at', 'start': 13.23, 'duration': 4.5}, {'text': 'target was this mascara it is the', 'start': 15.03, 'duration': 5.64}, {'text': ""l'oreal miss manga rock i really like"", 'start': 17.73, 'duration': 5.16}, {'text': ""the regular miss manga mascara and I've"", 'start': 20.67, 'duration': 3.689}, {'text': 'heard really good things about this so', 'start': 22.89, 'duration': 3.75}, {'text': ""I'm excited to try it I was going to get"", 'start': 24.359, 'duration': 4.621}, {'text': ""this when I was at walta but I didn't"", 'start': 26.64, 'duration': 3.539}, {'text': ""see it there I don't think they had it"", 'start': 28.98, 'duration': 3.209}, {'text': 'at my whole test so I needed to go to', 'start': 30.179, 'duration': 3.571}, {'text': 'target for a couple other things anyways', 'start': 32.189, 'duration': 3.96}, {'text': 'so I grabbed this while I was there okay', 'start': 33.75, 'duration': 4.59}, {'text': 'so one of the things i went to alta to', 'start': 36.149, 'duration': 4.23}, {'text': 'repurchase was the maybelline fit me', 'start': 38.34, 'duration': 4.05}, {'text': 'matte and poreless foundation i', 'start': 40.379, 'duration': 4.231}, {'text': ""absolutely love this foundation and it's"", 'start': 42.39, 'duration': 4.53}, {'text': ""super affordable I don't even have to"", 'start': 44.61, 'duration': 4.08}, {'text': 'wear like a pore minimizing primer with', 'start': 46.92, 'duration': 3.659}, {'text': 'this it just minimizes my pores by', 'start': 48.69, 'duration': 4.349}, {'text': 'itself and it keeps me Matt and I pretty', 'start': 50.579, 'duration': 5.011}, {'text': 'long lasting so I really like this and I', 'start': 53.039, 'duration': 4.471}, {'text': ""got the color nude beige I think it's a"", 'start': 55.59, 'duration': 3.719}, {'text': 'really good summer foundation I also', 'start': 57.51, 'duration': 3.479}, {'text': 'repurchase my maybelline fit me', 'start': 59.309, 'duration': 3.811}, {'text': 'concealer in the shade sam this is my', 'start': 60.989, 'duration': 4.291}, {'text': 'favorite concealer for my under eye and', 'start': 63.12, 'duration': 5.039}, {'text': 'i use it to spot treatment every once in', 'start': 65.28, 'duration': 4.32}, {'text': 'a while but I like this color because', 'start': 68.159, 'duration': 3.091}, {'text': ""it's kind of like a yellow tint so it"", 'start': 69.6, 'duration': 3.21}, {'text': 'kind of brightens anywhere that you put', 'start': 71.25, 'duration': 6.0}, {'text': 'it so um yeah use this every day so had', 'start': 72.81, 'duration': 6.36}, {'text': 'to repurchase it I also got a new', 'start': 77.25, 'duration': 4.77}, {'text': ""l'oreal eyeliner this is the voluminous"", 'start': 79.17, 'duration': 5.16}, {'text': 'smoldering eyeliner in the color brown', 'start': 82.02, 'duration': 4.86}, {'text': 'this is my favorite eyeliner for the', 'start': 84.33, 'duration': 4.41}, {'text': ""waterline I have it in black and I've"", 'start': 86.88, 'duration': 4.199}, {'text': 'had it it round before but I misplaced', 'start': 88.74, 'duration': 4.379}, {'text': 'mine so I just repurchased it because', 'start': 91.079, 'duration': 3.661}, {'text': 'this is my favorite eyeliner and I', 'start': 93.119, 'duration': 3.781}, {'text': 'wanted a brown one for summer because', 'start': 94.74, 'duration': 4.98}, {'text': ""it's like less harsh looking so got that"", 'start': 96.9, 'duration': 5.49}, {'text': 'again I also got a another knicks', 'start': 99.72, 'duration': 4.56}, {'text': 'eyebrow pencil this is the NYX micro', 'start': 102.39, 'duration': 4.769}, {'text': 'brow pencil and I am in the shade taupe', 'start': 104.28, 'duration': 4.619}, {'text': ""I've used this before and I absolutely"", 'start': 107.159, 'duration': 3.481}, {'text': ""love it it's a really good Duke for the"", 'start': 108.899, 'duration': 4.11}, {'text': 'AA Nastasia brow is then I just got a', 'start': 110.64, 'duration': 4.89}, {'text': 'pair of little scissors to trim my', 'start': 113.009, 'duration': 5.04}, {'text': 'eyebrows because I misplaced mine and', 'start': 115.53, 'duration': 4.89}, {'text': 'these were the cheapest there just by', 'start': 118.049, 'duration': 4.17}, {'text': ""revlon and they're just little tiny"", 'start': 120.42, 'duration': 4.44}, {'text': 'precision scissors then I also got this', 'start': 122.219, 'duration': 5.19}, {'text': ""to try it's the simple sensitive skin"", 'start': 124.86, 'duration': 4.66}, {'text': 'experts cleansing', 'start': 127.409, 'duration': 5.801}, {'text': 'my killer mcnett macular water mckellar', 'start': 129.52, 'duration': 5.4}, {'text': ""water I don't know but it's supposed to"", 'start': 133.21, 'duration': 3.96}, {'text': 'be a good dupe for bioderma and I love', 'start': 134.92, 'duration': 4.23}, {'text': 'bioderma removes makeup really well', 'start': 137.17, 'duration': 4.89}, {'text': ""cleansing your skin really well and I've"", 'start': 139.15, 'duration': 5.37}, {'text': 'been looking for a cheaper alternative I', 'start': 142.06, 'duration': 3.69}, {'text': ""don't know if this really is cheaper"", 'start': 144.52, 'duration': 3.54}, {'text': 'because the bottle is smaller but at', 'start': 145.75, 'duration': 3.51}, {'text': ""least I don't have to order it online i"", 'start': 148.06, 'duration': 3.21}, {'text': ""can buy it in the store so I'm excited"", 'start': 149.26, 'duration': 4.14}, {'text': 'to try this and see how it compares and', 'start': 151.27, 'duration': 3.99}, {'text': 'then last but not least this actually is', 'start': 153.4, 'duration': 3.87}, {'text': 'not a drugstore product but I got it out', 'start': 155.26, 'duration': 4.23}, {'text': 'of ulta and i just thought i would show', 'start': 157.27, 'duration': 4.11}, {'text': ""you guys but it's the only non drugstore"", 'start': 159.49, 'duration': 3.75}, {'text': 'thing that I got today and it is the', 'start': 161.38, 'duration': 3.87}, {'text': 'benefit gimme brow and I am in the color', 'start': 163.24, 'duration': 4.53}, {'text': 'light medium this is my favorite tinted', 'start': 165.25, 'duration': 4.86}, {'text': 'brow gel I was gonna try the honest', 'start': 167.77, 'duration': 4.92}, {'text': ""hacia one but it's like glittery and I"", 'start': 170.11, 'duration': 4.32}, {'text': ""didn't want glittery eyebrows so I just"", 'start': 172.69, 'duration': 3.69}, {'text': 'went back to my good old reliable and', 'start': 174.43, 'duration': 4.56}, {'text': ""yeah that's what I got so it doesn't"", 'start': 176.38, 'duration': 4.26}, {'text': 'really seem like I got that many things', 'start': 178.99, 'duration': 3.54}, {'text': 'but I spent eighty dollars so i feel', 'start': 180.64, 'duration': 4.32}, {'text': 'like i got a lot of things and I', 'start': 182.53, 'duration': 4.14}, {'text': 'actually really wanted to try the', 'start': 184.96, 'duration': 3.69}, {'text': 'Maybelline on the new super stay', 'start': 186.67, 'duration': 3.6}, {'text': ""foundation that's like supposed to make"", 'start': 188.65, 'duration': 3.78}, {'text': 'your skin better while you wear it but I', 'start': 190.27, 'duration': 4.56}, {'text': ""tried CBS target and Ulta and I couldn't"", 'start': 192.43, 'duration': 4.8}, {'text': 'find it so i might buy it on the Ulta', 'start': 194.83, 'duration': 3.96}, {'text': 'website because i know i saw it there', 'start': 197.23, 'duration': 3.0}, {'text': 'but if you guys have tried that let me', 'start': 198.79, 'duration': 3.24}, {'text': 'know i really want to try it for a try', 'start': 200.23, 'duration': 3.45}, {'text': 'it out tuesday video because it sounds', 'start': 202.03, 'duration': 3.75}, {'text': ""really interesting it's like the longer"", 'start': 203.68, 'duration': 3.42}, {'text': 'you wear it the better your skin gets', 'start': 205.78, 'duration': 3.86}, {'text': ""and that just doesn't seem real because"", 'start': 207.1, 'duration': 4.35}, {'text': 'foundation is not good for your skin', 'start': 209.64, 'duration': 4.06}, {'text': ""let's be real but i just want to show"", 'start': 211.45, 'duration': 3.84}, {'text': 'you guys when I got a nose just a short', 'start': 213.7, 'duration': 3.12}, {'text': 'a little haul but I hope you guys', 'start': 215.29, 'duration': 3.24}, {'text': 'enjoyed it let me know in the comments', 'start': 216.82, 'duration': 3.03}, {'text': 'down below what your favorite drugstore', 'start': 218.53, 'duration': 3.54}, {'text': 'beauty products are and maybe I can pick', 'start': 219.85, 'duration': 4.35}, {'text': ""them up next time i'm there and yeah"", 'start': 222.07, 'duration': 3.48}, {'text': ""i'll see you guys in my next video love"", 'start': 224.2, 'duration': 3.74}, {'text': 'you advice', 'start': 225.55, 'duration': 2.39}]"
YCf6,2kTh6TGBLls,"[0, 1]",
8Mf6,Q0gnxEBORnY,"[2, 7, 305, 667]",
aOf6,OllF6wwYdzU,"[5, 16]",
Ktf6,Ols5KZDGtIA,[12],
y1f6,gm85KQyhmLs,[5],
ogf6,mm0qQJP7N6w,"[5, 49, 80, 265, 694, 2678]",
wpf6,mnomuWIrlOI,[8],
9Mf6,mr3qeQ1CfXQ,"[4, 9, 10, 34, 37]",
aVf6,mrn4mxbDLXU,"[88, 184, 307, 416]",
odf6,CzpBvG8BOe4,[39],
1zf6,YlaqzUjmbiA,"[0, 1, 42, 487]","[{'text': 'yeah for Gateway push in this matchup', 'start': 0.0, 'duration': 3.419}, {'text': ""from the foreign scene it's a Ford"", 'start': 1.56, 'duration': 4.14}, {'text': 'gateway off of one base but this this', 'start': 3.419, 'duration': 3.991}, {'text': 'bill that allows you to do a lot of', 'start': 5.7, 'duration': 3.149}, {'text': 'different things parting right now is', 'start': 7.41, 'duration': 3.359}, {'text': 'gonna trade fairly well with this no', 'start': 8.849, 'duration': 3.571}, {'text': 'matter what unless he completely messes', 'start': 10.769, 'duration': 3.24}, {'text': ""up his control he's gonna get some scbs"", 'start': 12.42, 'duration': 3.9}, {'text': 'get some units and then you can make a', 'start': 14.009, 'duration': 4.141}, {'text': 'robo back at home he can make even a', 'start': 16.32, 'duration': 3.93}, {'text': 'nexus if he wants to divan army he kills', 'start': 18.15, 'duration': 4.08}, {'text': ""he's got a lot of different options the"", 'start': 20.25, 'duration': 3.75}, {'text': 'only way this can go poorly for him is', 'start': 22.23, 'duration': 3.389}, {'text': 'if marine king defense perfectly', 'start': 24.0, 'duration': 4.199}, {'text': 'imparting over extends himself yeah that', 'start': 25.619, 'duration': 4.681}, {'text': 'is the key here party has to overextend', 'start': 28.199, 'duration': 4.29}, {'text': 'for this to go really poorly now a seat', 'start': 30.3, 'duration': 4.11}, {'text': 'shank will pop out and probably sit on', 'start': 32.489, 'duration': 3.721}, {'text': 'the high ground and punch away about', 'start': 34.41, 'duration': 3.809}, {'text': ""hold on EMC it's not between a position"", 'start': 36.21, 'duration': 3.39}, {'text': ""at all years that's gonna go down"", 'start': 38.219, 'duration': 2.191}, {'text': 'immediately', 'start': 39.6, 'duration': 3.479}, {'text': ""oh very important but he's counting out"", 'start': 40.41, 'duration': 4.919}, {'text': 'some SATs really good job by partying so', 'start': 43.079, 'duration': 3.991}, {'text': 'far he ignored the bunker right away', 'start': 45.329, 'duration': 3.21}, {'text': 'which is pretty cool seeing the ranking', 'start': 47.07, 'duration': 2.88}, {'text': ""didn't have any Marines in it this is a"", 'start': 48.539, 'duration': 3.241}, {'text': 'good force of traffic these greens on', 'start': 49.95, 'duration': 4.589}, {'text': 'the low ground and the tank a bunch of', 'start': 51.78, 'duration': 4.529}, {'text': ""DPS in here he's got to be careful does"", 'start': 54.539, 'duration': 3.36}, {'text': 'not want to overextend himself as we', 'start': 56.309, 'duration': 3.18}, {'text': ""mentioned earlier yeah he's got to be"", 'start': 57.899, 'duration': 4.171}, {'text': ""very very careful about this he's gonna"", 'start': 59.489, 'duration': 4.111}, {'text': 'lose some centuries here and I thought', 'start': 62.07, 'duration': 3.54}, {'text': 'he just barely got cross the line yes', 'start': 63.6, 'duration': 3.48}, {'text': ""he's actually just barely crossed the"", 'start': 65.61, 'duration': 3.93}, {'text': 'line he overextended just a tad too much', 'start': 67.08, 'duration': 4.77}, {'text': ""he isn't trying to make use of these"", 'start': 69.54, 'duration': 3.84}, {'text': 'units he saw his left though and parted', 'start': 71.85, 'duration': 3.54}, {'text': 'out some stalkers yeah you know he did', 'start': 73.38, 'duration': 3.96}, {'text': ""slightly overextend but he's making good"", 'start': 75.39, 'duration': 3.42}, {'text': 'use of that it looks like well my', 'start': 77.34, 'duration': 3.0}, {'text': ""everything's already dead except the"", 'start': 78.81, 'duration': 2.79}, {'text': 'stalkers these things are quick', 'start': 80.34, 'duration': 3.36}, {'text': 'I can still do some damage so I like', 'start': 81.6, 'duration': 3.33}, {'text': ""that he's staying now that he already"", 'start': 83.7, 'duration': 2.97}, {'text': 'lost the century yeah and Marine Cain', 'start': 84.93, 'duration': 2.88}, {'text': ""looked like he thought oh he's gonna"", 'start': 86.67, 'duration': 2.76}, {'text': 'turn around gonna go kill the pylon and', 'start': 87.81, 'duration': 3.51}, {'text': 'part it was like no worse another round', 'start': 89.43, 'duration': 3.75}, {'text': ""of Units I think I need that it's for"", 'start': 91.32, 'duration': 4.2}, {'text': ""supply and warping in exactly that's"", 'start': 93.18, 'duration': 5.61}, {'text': 'what exactly was thinking and this is', 'start': 95.52, 'duration': 5.04}, {'text': 'now stealing I said he could take a', 'start': 98.79, 'duration': 3.99}, {'text': ""third Nexus he's actually double gassing"", 'start': 100.56, 'duration': 4.65}, {'text': 'up as well and he can continue this', 'start': 102.78, 'duration': 3.75}, {'text': ""pressure but it's not for much longer"", 'start': 105.21, 'duration': 2.98}, {'text': 'with that medivac out', 'start': 106.53, 'duration': 3.13}, {'text': ""he's got to be careful here with the"", 'start': 108.19, 'duration': 3.15}, {'text': ""medevac with the seat shank everything's"", 'start': 109.66, 'duration': 4.23}, {'text': 'gonna start dying he cannot lose too', 'start': 111.34, 'duration': 3.57}, {'text': 'many units because then the', 'start': 113.89, 'duration': 2.13}, {'text': 'counter-attack is going to be too', 'start': 114.91, 'duration': 3.3}, {'text': 'powerful look at his micro look at how', 'start': 116.02, 'duration': 5.13}, {'text': 'he pulls back the weekend stalkers he is', 'start': 118.21, 'duration': 5.88}, {'text': 'trading so well here oh and he gets the', 'start': 121.15, 'duration': 5.25}, {'text': 'medevac look morning goodness look at', 'start': 124.09, 'duration': 4.17}, {'text': 'how low hitpoints they have look at the', 'start': 126.4, 'duration': 4.26}, {'text': 'shields this is unbelievable', 'start': 128.26, 'duration': 3.84}, {'text': 'yeah Harding has some of the better', 'start': 130.66, 'duration': 3.66}, {'text': ""products micro my god he's gonna end"", 'start': 132.1, 'duration': 4.77}, {'text': ""this game artosis he's come up so much"", 'start': 134.32, 'duration': 5.13}, {'text': ""Rincon cannot be happy here let's get"", 'start': 136.87, 'duration': 4.14}, {'text': 'some rotters out with more marines', 'start': 139.45, 'duration': 3.21}, {'text': 'another seat shake on the way and', 'start': 141.01, 'duration': 4.29}, {'text': 'Harding just is not done he just will', 'start': 142.66, 'duration': 5.58}, {'text': 'not say quit that he has done more with', 'start': 145.3, 'duration': 4.44}, {'text': ""a group of stalkers I think I've never"", 'start': 148.24, 'duration': 3.69}, {'text': 'seen anyone doing my entire life yeah I', 'start': 149.74, 'duration': 3.84}, {'text': ""mean nobody's ever been able to make"", 'start': 151.93, 'duration': 4.05}, {'text': 'stalkers do this against meta facts with', 'start': 153.58, 'duration': 5.43}, {'text': ""stim never done that there's two siege"", 'start': 155.98, 'duration': 4.59}, {'text': 'tanks that he killed off too which is', 'start': 159.01, 'duration': 4.86}, {'text': ""insane look at this incredible I'm"", 'start': 160.57, 'duration': 4.98}, {'text': 'freaking out a little bit here get out a', 'start': 163.87, 'duration': 3.33}, {'text': ""little bit won't get ahold of yourself"", 'start': 165.55, 'duration': 3.6}, {'text': 'but it looks like this will finally end', 'start': 167.2, 'duration': 3.78}, {'text': 'because oh my god he killed another', 'start': 169.15, 'duration': 4.29}, {'text': ""medivac Marine king you're supposed to"", 'start': 170.98, 'duration': 3.99}, {'text': 'be the king of micro but it turns out', 'start': 173.44, 'duration': 4.14}, {'text': 'that parting has taken your crown maybe', 'start': 174.97, 'duration': 7.019}, {'text': 'please please oh man I I I have to erase', 'start': 177.58, 'duration': 6.42}, {'text': 'everything I ever thought about having', 'start': 181.989, 'duration': 4.741}, {'text': 'stalker zealots century ratios when the', 'start': 184.0, 'duration': 4.98}, {'text': 'meta backs are out with sim because he', 'start': 186.73, 'duration': 4.35}, {'text': 'has made this work he took he took this', 'start': 188.98, 'duration': 4.35}, {'text': 'into a landslide he got a slight', 'start': 191.08, 'duration': 5.01}, {'text': ""advantage and he didn't go home he was"", 'start': 193.33, 'duration': 4.74}, {'text': 'able to make only stalkers work pure', 'start': 196.09, 'duration': 3.899}, {'text': 'stalkers against medevacs Marauders', 'start': 198.07, 'duration': 5.19}, {'text': 'siege tanks Marines the sim and', 'start': 199.989, 'duration': 5.641}, {'text': 'eventually combat shields and now they', 'start': 203.26, 'duration': 4.94}, {'text': 'have plus one', 'start': 205.63, 'duration': 2.57}]"
