LWOX,GX56jMII2FU,"[2, 30, 64, 149]",
1BUd,rzRwJrUWJs4,"[0, 1, 63, 167]","[{'text': 'what is up you all it is your boy we', 'start': 0.0, 'duration': 3.09}, {'text': 'peeler in the house and as you can tell', 'start': 1.589, 'duration': 3.48}, {'text': 'by the title of the video welcome to a', 'start': 3.09, 'duration': 4.95}, {'text': 'full inform Syria squad builder this is', 'start': 5.069, 'duration': 5.161}, {'text': 'my team going back to my roots here fuck', 'start': 8.04, 'duration': 3.929}, {'text': ""the BPL side i've been using from hand"", 'start': 10.23, 'duration': 4.859}, {'text': 'this team is nasty 4312 full inform if', 'start': 11.969, 'duration': 4.771}, {'text': 'you guys like this drop a like it would', 'start': 15.089, 'duration': 3.391}, {'text': 'help me out a lot and also if you want', 'start': 16.74, 'duration': 3.33}, {'text': 'to see more full inform teams let me', 'start': 18.48, 'duration': 3.059}, {'text': 'know in the comments section below I can', 'start': 20.07, 'duration': 3.209}, {'text': 'certainly do that for you guys now if', 'start': 21.539, 'duration': 2.971}, {'text': 'you need ultimate team coins to buy', 'start': 23.279, 'duration': 2.701}, {'text': 'teams like this get your hands on some', 'start': 24.51, 'duration': 3.54}, {'text': 'good players open some packs check out', 'start': 25.98, 'duration': 4.139}, {'text': 'UT coins for you calm the link is down', 'start': 28.05, 'duration': 3.84}, {'text': 'below if you use weeps at checkout you', 'start': 30.119, 'duration': 3.301}, {'text': 'get five percent off there already cheap', 'start': 31.89, 'duration': 3.09}, {'text': ""prices their automated they're quick"", 'start': 33.42, 'duration': 3.51}, {'text': ""they're good people so let's get right"", 'start': 34.98, 'duration': 4.739}, {'text': ""into this for 312 I'm loving this I'm"", 'start': 36.93, 'duration': 4.71}, {'text': ""loving this just like McDonald's check"", 'start': 39.719, 'duration': 4.561}, {'text': 'out informed Buffon absolutely beast of', 'start': 41.64, 'duration': 4.56}, {'text': 'a player this guy is like fine wine he', 'start': 44.28, 'duration': 4.17}, {'text': ""ages great he's such a freakin good"", 'start': 46.2, 'duration': 4.05}, {'text': 'keeper get himself an in-form this year', 'start': 48.45, 'duration': 4.23}, {'text': 'and those are some sick ass stats loving', 'start': 50.25, 'duration': 4.53}, {'text': 'this guy he stops basically everything', 'start': 52.68, 'duration': 3.87}, {'text': 'and just as an overpowered keeper in', 'start': 54.78, 'duration': 3.99}, {'text': ""FIFA Ultimate Team let's move over to"", 'start': 56.55, 'duration': 4.079}, {'text': ""the left back position he's not an"", 'start': 58.77, 'duration': 3.539}, {'text': 'actual left back because there are no', 'start': 60.629, 'duration': 4.11}, {'text': 'left back in forms in the Syria but', 'start': 62.309, 'duration': 4.951}, {'text': ""we're doing a Samoa 84 pace nice slice"", 'start': 64.739, 'duration': 4.981}, {'text': 'down the wing 75 defenses why dropped', 'start': 67.26, 'duration': 3.96}, {'text': 'him back into here so that could work', 'start': 69.72, 'duration': 3.09}, {'text': ""out well for me didn't check out his"", 'start': 71.22, 'duration': 3.03}, {'text': 'were crates that could bite me in the', 'start': 72.81, 'duration': 3.3}, {'text': 'butt hopefully it does not but that is a', 'start': 74.25, 'duration': 4.439}, {'text': 'nice overall card 79 shooting 80 passing', 'start': 76.11, 'duration': 4.92}, {'text': '84 dribbling looking good first', 'start': 78.689, 'duration': 4.231}, {'text': ""centre-back we're gonna link up in form"", 'start': 81.03, 'duration': 3.96}, {'text': 'Chiellini with the three juventus', 'start': 82.92, 'duration': 4.68}, {'text': 'players so far in formulating that', 'start': 84.99, 'duration': 4.86}, {'text': 'forehead on this guy geez Louise but', 'start': 87.6, 'duration': 5.22}, {'text': 'that stats six stop 78 pays for', 'start': 89.85, 'duration': 4.43}, {'text': 'centre-back works out absolutely', 'start': 92.82, 'duration': 3.9}, {'text': 'fantastically use this guy before he is', 'start': 94.28, 'duration': 4.18}, {'text': 'tall he is strong gets himself on', 'start': 96.72, 'duration': 3.63}, {'text': 'headers 84 heading an 89 defense', 'start': 98.46, 'duration': 3.39}, {'text': 'beautiful-looking card right there', 'start': 100.35, 'duration': 3.629}, {'text': 'second informed banana is my other', 'start': 101.85, 'duration': 3.86}, {'text': ""centre-back we've also used him before"", 'start': 103.979, 'duration': 4.831}, {'text': 'beautiful-looking card nice stats 91', 'start': 105.71, 'duration': 5.589}, {'text': 'defending 88 heading links up excellent', 'start': 108.81, 'duration': 4.589}, {'text': 'with chiellini perfect perfect backbone', 'start': 111.299, 'duration': 3.991}, {'text': ""on him as well let's go into the right"", 'start': 113.399, 'duration': 5.161}, {'text': 'back position inform mike on Oh AS Roma', 'start': 115.29, 'duration': 6.03}, {'text': ""for is a Roma bro that's a sick card as"", 'start': 118.56, 'duration': 5.64}, {'text': 'well check this dude out 81 paste 79', 'start': 121.32, 'duration': 4.799}, {'text': 'shooting my both my frickin right and', 'start': 124.2, 'duration': 3.269}, {'text': ""left back have great shots that's"", 'start': 126.119, 'duration': 4.081}, {'text': 'awesome stuff 85 defending 81 heading on', 'start': 127.469, 'duration': 4.021}, {'text': 'him Mike on is looking', 'start': 130.2, 'duration': 4.08}, {'text': 'be pretty tasty going into my center mid', 'start': 131.49, 'duration': 4.8}, {'text': 'position this is actually a centered', 'start': 134.28, 'duration': 3.51}, {'text': 'defensive mid course to go the wrong way', 'start': 136.29, 'duration': 4.26}, {'text': 'but we are gonna go with my boy in for', 'start': 137.79, 'duration': 4.71}, {'text': 'Vince ow decent card right here', 'start': 140.55, 'duration': 4.98}, {'text': 'eighty-one pace 83 shot 86 passing he', 'start': 142.5, 'duration': 4.74}, {'text': ""can't go wrong man it cannot go wrong"", 'start': 145.53, 'duration': 3.81}, {'text': 'beautiful weekend haircut if I had hair', 'start': 147.24, 'duration': 4.2}, {'text': 'I could possibly do it like that this', 'start': 149.34, 'duration': 4.5}, {'text': 'guy his car is great loving using this', 'start': 151.44, 'duration': 6.18}, {'text': 'guy used him before first in form center', 'start': 153.84, 'duration': 5.04}, {'text': 'mitts all right fucking it up right', 'start': 157.62, 'duration': 3.39}, {'text': 'there inform pop oba using them on the', 'start': 158.88, 'duration': 3.84}, {'text': ""left side because it's another Juventus"", 'start': 161.01, 'duration': 3.69}, {'text': 'player lots of informs on their team but', 'start': 162.72, 'duration': 4.11}, {'text': 'Paul Pogba is one of the best used him', 'start': 164.7, 'duration': 5.64}, {'text': 'before 76 pace 81 shot 83 passing 86', 'start': 166.83, 'duration': 5.25}, {'text': 'dribbling use him like I said in pink', 'start': 170.34, 'duration': 3.6}, {'text': 'slips probably lost it but good player', 'start': 172.08, 'duration': 4.62}, {'text': 'nonetheless second center mid is going', 'start': 173.94, 'duration': 4.92}, {'text': 'to be in form mertens Napoli player', 'start': 176.7, 'duration': 4.53}, {'text': 'decent stats in this guy good pace 84', 'start': 178.86, 'duration': 4.59}, {'text': 'wing 84 pace down the wing for me 81', 'start': 181.23, 'duration': 4.59}, {'text': 'shooting 76 passing an 85 dribbling', 'start': 183.45, 'duration': 3.99}, {'text': ""can't wait to use this guy again I did"", 'start': 185.82, 'duration': 3.36}, {'text': 'pink slip him and I did lose him i', 'start': 187.44, 'duration': 4.11}, {'text': ""believe as well so let's move on into"", 'start': 189.18, 'duration': 5.64}, {'text': 'the campus ish going with inform second', 'start': 191.55, 'duration': 5.85}, {'text': 'informed kakaya beautiful beautiful card', 'start': 194.82, 'duration': 4.44}, {'text': ""by this guy man I'm very happy this"", 'start': 197.4, 'duration': 3.54}, {'text': ""guy's turned on and played well for AC"", 'start': 199.26, 'duration': 4.38}, {'text': 'Milan this year 72 pace 87 shooting', 'start': 200.94, 'duration': 5.34}, {'text': ""that's unreal 84 passing 88 dribbling"", 'start': 203.64, 'duration': 4.46}, {'text': 'one of the best players in the past', 'start': 206.28, 'duration': 4.74}, {'text': ""maybe five years ago or so he's kind of"", 'start': 208.1, 'duration': 4.27}, {'text': 'waned off a little bit but coming back', 'start': 211.02, 'duration': 4.29}, {'text': 'into his own this year inform second', 'start': 212.37, 'duration': 5.22}, {'text': 'inform Kaka and then up top we have a', 'start': 215.31, 'duration': 5.52}, {'text': 'duo by the name of tennis and Balotelli', 'start': 217.59, 'duration': 5.94}, {'text': 'informed Lana tele this freaking team is', 'start': 220.83, 'duration': 5.7}, {'text': 'so sick check that out inform Carlos', 'start': 223.53, 'duration': 5.67}, {'text': 'Tevez the Bulldog inform let ateliê the', 'start': 226.53, 'duration': 5.07}, {'text': 'absolute machine that he is this team is', 'start': 229.2, 'duration': 4.53}, {'text': 'looking at to be really really good I', 'start': 231.6, 'duration': 3.96}, {'text': 'might even possibly pink slip this', 'start': 233.73, 'duration': 4.68}, {'text': 'entire team cost me about 1.4 million', 'start': 235.56, 'duration': 4.26}, {'text': ""coins so that's nothing to laugh about"", 'start': 238.41, 'duration': 3.21}, {'text': ""that's for sure but the team looks"", 'start': 239.82, 'duration': 3.66}, {'text': 'absolutely fantastic have not used them', 'start': 241.62, 'duration': 3.45}, {'text': ""yet can't wait to get into a few games"", 'start': 243.48, 'duration': 2.88}, {'text': 'with them I will let you know how they', 'start': 245.07, 'duration': 3.12}, {'text': ""play out but here's the team you guys"", 'start': 246.36, 'duration': 3.45}, {'text': 'want to build them check them out you', 'start': 248.19, 'duration': 2.94}, {'text': 'guys want to build regular team they', 'start': 249.81, 'duration': 3.0}, {'text': 'play even be better than the informs cuz', 'start': 251.13, 'duration': 2.91}, {'text': 'informed seems to have a little bit of a', 'start': 252.81, 'duration': 3.27}, {'text': 'handicap but it is what it is check this', 'start': 254.04, 'duration': 3.6}, {'text': 'team out hopefully you guys enjoyed it', 'start': 256.08, 'duration': 3.09}, {'text': 'like I said at the beginning you could', 'start': 257.64, 'duration': 2.52}, {'text': 'drop a light that would be fantastic', 'start': 259.17, 'duration': 3.03}, {'text': ""we'd get this to 500 I'll do another"", 'start': 260.16, 'duration': 3.03}, {'text': 'full', 'start': 262.2, 'duration': 3.03}, {'text': 'inform squad builder thank you guys very', 'start': 263.19, 'duration': 3.45}, {'text': 'much for watching really do appreciate', 'start': 265.23, 'duration': 3.21}, {'text': 'it appreciate all the love you guys give', 'start': 266.64, 'duration': 3.18}, {'text': 'me thank you guys and until next time', 'start': 268.44, 'duration': 3.71}, {'text': 'peace', 'start': 269.82, 'duration': 2.33}]"
fMUd,QfwBn7qupYE,[15],
ncUd,IAMzu0skoiE,[6],
mkUd,IDIY0J17w7Y,"[4, 9, 10, 37]",
mvUd,jb-vj2KzlXA,"[0, 1, 42]",
V4Ud,SW0Z23sEXh4,"[3, 4, 10, 13]",
DhUd,0qNoeBKCvV8,"[141, 299, 746, 1289]","[{'text': ""hi I'm Olivia are you saying about"", 'start': 2.149, 'duration': 8.12}, {'text': 'vacations I am Jill watch is Mike', 'start': 5.1, 'duration': 9.289}, {'text': 'this is the cars are in use console down', 'start': 10.269, 'duration': 6.791}, {'text': 'if you like water parks are up quiz you', 'start': 14.389, 'duration': 5.37}, {'text': 'online it having pretty much everything', 'start': 17.06, 'duration': 6.8}, {'text': 'you could ever need this is a pleasure', 'start': 19.759, 'duration': 4.101}, {'text': 'now that we established I have not a', 'start': 28.47, 'duration': 5.17}, {'text': ""pool Pierre let's take a look at the"", 'start': 31.42, 'duration': 4.8}, {'text': 'other part the kalahari result as one of', 'start': 33.64, 'duration': 4.86}, {'text': 'the largest indoor water pipes in the', 'start': 36.22, 'duration': 4.71}, {'text': 'country and this huge outdoor waterpark', 'start': 38.5, 'duration': 5.129}, {'text': ""- so what's the weather is nasty"", 'start': 40.93, 'duration': 5.699}, {'text': 'it is a great time if your parents are', 'start': 43.629, 'duration': 5.161}, {'text': 'milk cheese not to bring into the water', 'start': 46.629, 'duration': 6.68}, {'text': 'cup oh did I mention the food yet', 'start': 48.79, 'duration': 4.519}, {'text': 'chocolate worms and yellow', 'start': 58.71, 'duration': 6.16}, {'text': ""and we'll wait a minute something's not"", 'start': 62.5, 'duration': 3.3}, {'text': 'right here', 'start': 64.87, 'duration': 5.19}, {'text': ""what's covered jalapenos thinking only"", 'start': 65.8, 'duration': 7.29}, {'text': 'that stack your dad they have good for', 'start': 70.06, 'duration': 9.57}, {'text': 'you too in multiple restaurants on site', 'start': 73.09, 'duration': 9.21}, {'text': 'what treats for people like me and big', 'start': 79.63, 'duration': 5.64}, {'text': 'kids like mom and dad and oh yeah', 'start': 82.3, 'duration': 5.82}, {'text': 'ha massive indoor music pump with a', 'start': 85.27, 'duration': 3.84}, {'text': 'ferris wheel', 'start': 88.12, 'duration': 4.65}, {'text': 'a go-kart Jack huge bowling alley video', 'start': 89.11, 'duration': 7.68}, {'text': ""games and if I don't know let's just say"", 'start': 92.77, 'duration': 6.93}, {'text': ""they have a lot of staff I'm more of an"", 'start': 96.79, 'duration': 7.88}, {'text': ""outdoor sports person I'm not ready"", 'start': 99.7, 'duration': 4.97}, {'text': 'hey fat kid', 'start': 109.119, 'duration': 3.441}]"
wrUd,0rr7imuTg8s,"[0, 2412]",
ihUd,hjiittt-y7s,[133],"[{'text': ""what we are that we've had a fantastic"", 'start': 0.0, 'duration': 3.81}, {'text': 'weekend we we had a lovely bit of chili', 'start': 1.62, 'duration': 4.08}, {'text': 'con carne everything sorted that led to', 'start': 3.81, 'duration': 4.32}, {'text': ""an incident later on that day so it's"", 'start': 5.7, 'duration': 4.47}, {'text': 'all gonna be fine did it yeah what', 'start': 8.13, 'duration': 5.25}, {'text': 'happened gasps OH with you yeah now', 'start': 10.17, 'duration': 4.62}, {'text': ""we've got a love thang in Chile though"", 'start': 13.38, 'duration': 3.36}, {'text': 'yeah the best meal you ever done from', 'start': 14.79, 'duration': 4.47}, {'text': ""analysis we've had a letter in for you"", 'start': 16.74, 'duration': 4.799}, {'text': 'specifically jewelry though I held this', 'start': 19.26, 'duration': 3.509}, {'text': 'back I was going to give it to you', 'start': 21.539, 'duration': 3.391}, {'text': 'before the Giants all folded and screwed', 'start': 22.769, 'duration': 5.641}, {'text': 'up yep hi Russell and John this is for', 'start': 24.93, 'duration': 4.95}, {'text': ""John so you initially think that's for"", 'start': 28.41, 'duration': 3.599}, {'text': ""that hurts a bit but really I've"", 'start': 29.88, 'duration': 5.21}, {'text': 'listened to your pod casts since August', 'start': 32.009, 'duration': 5.55}, {'text': ""2007 I know you've had problems with"", 'start': 35.09, 'duration': 3.969}, {'text': 'getting a wheelie bin where you live I', 'start': 37.559, 'duration': 4.171}, {'text': 'by the amateur gardening magazine every', 'start': 39.059, 'duration': 5.91}, {'text': ""way who doesn't I don't in this week's"", 'start': 41.73, 'duration': 4.68}, {'text': 'edition they have an article entitled', 'start': 44.969, 'duration': 4.02}, {'text': 'find out which wheelie bin cover offers', 'start': 46.41, 'duration': 4.86}, {'text': 'you the best buy which I have enclosed', 'start': 48.989, 'duration': 5.25}, {'text': 'when you get a bin you can buy one the', 'start': 51.27, 'duration': 5.55}, {'text': 'show is fantastic by the way I am 54 my', 'start': 54.239, 'duration': 4.71}, {'text': 'the oldest listener listen to this so', 'start': 56.82, 'duration': 3.809}, {'text': 'these are your selections right this is', 'start': 58.949, 'duration': 4.081}, {'text': 'a shop around with Julie Heaton you can', 'start': 60.629, 'duration': 4.11}, {'text': 'get a personalized being sticker you can', 'start': 63.03, 'duration': 3.75}, {'text': 'get a pickets around is it supposed to', 'start': 64.739, 'duration': 3.63}, {'text': 'be nice the only having complained for', 'start': 66.78, 'duration': 3.089}, {'text': ""months I can't get a wheelie bin showing"", 'start': 68.369, 'duration': 3.031}, {'text': 'me all the accessories I could get for', 'start': 69.869, 'duration': 3.391}, {'text': ""the Aegean I haven't got but we'll get"", 'start': 71.4, 'duration': 3.539}, {'text': 'you something be like me showing you you', 'start': 73.26, 'duration': 4.67}, {'text': 'know some sort of size 28 trousers Oh', 'start': 74.939, 'duration': 5.43}, {'text': 'Irish that was how I get your billing', 'start': 77.93, 'duration': 4.75}, {'text': ""you've got me fired sorry where I come"", 'start': 80.369, 'duration': 4.171}, {'text': 'from her down I panicked you are', 'start': 82.68, 'duration': 4.229}, {'text': 'righteous young warm you see a lot of', 'start': 84.54, 'duration': 3.96}, {'text': ""that chili it's not either called a"", 'start': 86.909, 'duration': 3.42}, {'text': ""place in a lovely moment I'm getting you"", 'start': 88.5, 'duration': 3.689}, {'text': ""a bin you're not getting me a baby or"", 'start': 90.329, 'duration': 3.271}, {'text': 'showing me accessories for a bin that', 'start': 92.189, 'duration': 2.941}, {'text': ""I'm not allowed yeah and I've gotten"", 'start': 93.6, 'duration': 2.58}, {'text': ""there you go there's a lovely bin you"", 'start': 95.13, 'duration': 2.55}, {'text': ""can get in the future she's feel a print"", 'start': 96.18, 'duration': 3.06}, {'text': ""stickers that you can't put on the bin"", 'start': 97.68, 'duration': 3.57}, {'text': ""you haven't got you've effectively told"", 'start': 99.24, 'duration': 3.75}, {'text': ""me on air to go after myself because I'm"", 'start': 101.25, 'duration': 4.35}, {'text': ""Frank never I've never got anywhere near"", 'start': 102.99, 'duration': 4.68}, {'text': 'do your I said back no one on you said', 'start': 105.6, 'duration': 5.01}, {'text': 'that still sound like this now this', 'start': 107.67, 'duration': 4.32}, {'text': 'comes down to the feather early on i', 'start': 110.61, 'duration': 3.24}, {'text': 'said john looked a little bit gray yes', 'start': 111.99, 'duration': 3.51}, {'text': ""and you've now called one of the first"", 'start': 113.85, 'duration': 2.78}, {'text': 'things you said to me this morning', 'start': 115.5, 'duration': 5.46}, {'text': 'morning Russell yeah you go gray Elam no', 'start': 116.63, 'duration': 6.04}, {'text': 'make me a cup of tea God forget on where', 'start': 120.96, 'duration': 4.049}, {'text': ""are we yeah you snore you're a real"", 'start': 122.67, 'duration': 5.91}, {'text': 'sorrow be a going a little bit great but', 'start': 125.009, 'duration': 5.7}, {'text': 'this is a good thing because now you can', 'start': 128.58, 'duration': 3.36}, {'text': 'achieve all the things you want to take', 'start': 130.709, 'duration': 1.901}, {'text': 'had finally', 'start': 131.94, 'duration': 2.74}, {'text': 'command the authority i demand you can', 'start': 132.61, 'duration': 3.27}, {'text': 'pull your trousers up as high as you', 'start': 134.68, 'duration': 3.21}, {'text': ""like yeah which my girlfriend's mom"", 'start': 135.88, 'duration': 3.93}, {'text': 'commented the other day when i sees', 'start': 137.89, 'duration': 3.66}, {'text': ""trousers up hide isn't it that's it"", 'start': 139.81, 'duration': 3.93}, {'text': ""that's the way rolls when the other day"", 'start': 141.55, 'duration': 4.56}, {'text': ""she couldn't even see my trousers it's"", 'start': 143.74, 'duration': 5.94}, {'text': 'why exactly they were that how did you', 'start': 146.11, 'duration': 5.49}, {'text': 'know she just said on though on now she', 'start': 149.68, 'duration': 3.66}, {'text': 'did it I swear she said the next day', 'start': 151.6, 'duration': 3.84}, {'text': 'lovely lad anywhere his trousers I in a', 'start': 153.34, 'duration': 3.99}, {'text': 'whisper tone suggesting sort of', 'start': 155.44, 'duration': 4.71}, {'text': 'weirdness in a nice way we went Oh me', 'start': 157.33, 'duration': 5.04}, {'text': ""where's his trousers up behind our"", 'start': 160.15, 'duration': 4.11}, {'text': ""euphemism no don't big certainly one of"", 'start': 162.37, 'duration': 3.63}, {'text': 'those mum things that the mums get', 'start': 164.26, 'duration': 3.449}, {'text': 'together and talk about issues a massive', 'start': 166.0, 'duration': 3.81}, {'text': 'phone yeah he wears his cherished hi', 'start': 167.709, 'duration': 4.261}, {'text': ""yeah and I've heard he uses"", 'start': 169.81, 'duration': 3.78}, {'text': 'antibacterial soap if you know what I', 'start': 171.97, 'duration': 3.09}, {'text': ""mean oh yeah Tory's a cotton but I"", 'start': 173.59, 'duration': 3.39}, {'text': ""didn't even I'd like a top over the top"", 'start': 175.06, 'duration': 4.35}, {'text': ""yeah couldn't possibly tell you did one"", 'start': 176.98, 'duration': 4.14}, {'text': 'of your stretches your lunges which', 'start': 179.41, 'duration': 3.51}, {'text': ""you're prone to do so i don't i meet new"", 'start': 181.12, 'duration': 4.26}, {'text': ""people is only that'd be great watching"", 'start': 182.92, 'duration': 5.15}, {'text': 'out if that was your quote this is john', 'start': 185.38, 'duration': 5.16}, {'text': 'hamstring we were told to curb our', 'start': 188.07, 'duration': 4.72}, {'text': 'language this morning and then it on put', 'start': 190.54, 'duration': 5.28}, {'text': 'it out i say one word a lot yeah and you', 'start': 192.79, 'duration': 4.53}, {'text': ""nearly said it then that's what we did"", 'start': 195.82, 'duration': 3.66}, {'text': ""hey this is a that's not indicators to"", 'start': 197.32, 'duration': 5.27}, {'text': 'what that word might have been', 'start': 199.48, 'duration': 3.11}]"
bfUd,hmv-04SkYqY,"[0, 1, 35, 85, 230, 1169]",
aBUd,IVEIqfU-1EQ,"[3, 6, 13, 54, 164, 168]",
yiUd,JWZwvtzTd0g,"[0, 12]",
4mUd,gJ9IUDiIw4Q,"[2, 7, 90, 711, 1739]",
pRUd,bqU2_HBWcOY,"[5, 16, 84]",
QqUd,buSM0o7DoSo,[66],
hVUd,c-3u43eBxz0,"[0, 70, 125]",
KkUd,ra3FmaqaiLo,"[2, 75, 95, 172, 224, 267, 2125]",
